target_themes,target_rating,fen,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match
"['advantage', 'middlegame', 'short']",1494.0,6r1/3r3k/p3p3/1pp1qp2/1PP1Nppp/P2Pn3/4Q1PP/1R2R1K1 w - - 0 34,True,False,False,,,
"['advantage', 'middlegame', 'short']",1312.0,r4rk1/2p2pp1/3q1n1p/1pnP4/8/P3BBP1/2Q2P1P/1K1R3R w - - 0 20,True,False,False,,,
"['mate', 'mateIn2', 'opening', 'short']",1302.0,rnbqk1nr/1p2b3/p3p1p1/2ppN1p1/3P3P/2NB4/PPP2PP1/R2QK2R w KQkq - 0 11,True,False,False,,,
"['doubleCheck', 'mate', 'mateIn2', 'middlegame', 'short']",1754.0,r2kr3/p1p2ppp/8/1p2nP2/1bb2B2/P1N5/1PB2PPP/R3K1NR b KQ - 0 14,True,False,False,,,
"['advantage', 'endgame', 'short']",1141.0,6r1/4kp1p/4p3/3pQ3/P2P2r1/2P2K2/1P3P1q/R5R1 b - - 10 34,True,True,False,"['endgame', 'advantage', 'short']",1750.5977783203125,True
"['crushing', 'defensiveMove', 'endgame', 'long', 'master']",1464.0,7r/p6P/4k3/5p2/4p3/2B5/2r1KP2/6R1 w - - 0 40,True,False,False,,,
"['advantage', 'attraction', 'deflection', 'middlegame', 'short']",990.0,2kr1b1r/pp4p1/2p1p3/3q1p2/8/2PPBQP1/PP3PKP/R3R3 b - - 2 20,True,True,False,"['middlegame', 'crushing', 'deflection', 'short']",1297.581298828125,True
"['advancedPawn', 'crushing', 'endgame', 'rookEndgame', 'short']",1694.0,5k2/6p1/1R5p/1pPp4/r7/7P/6PK/8 w - - 0 35,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",967.0,1R6/8/2r5/2P5/1Bk5/K7/8/8 b - - 20 63,True,False,False,,,
"['advantage', 'middlegame', 'short']",1915.0,r5k1/1p3p2/2p1qn1p/3r2p1/3Bp1P1/4Q2P/PP2PP2/R2R1K2 b - - 4 26,True,False,False,,,
"['advantage', 'middlegame', 'pin', 'short']",2104.0,rnb2rk1/ppppqppp/8/3P2P1/1b3P2/7N/PB1RBPQP/4K2R w K - 1 18,True,False,False,,,
"['crushing', 'middlegame', 'short']",1407.0,2rb1k1r/1R2n1pp/p3p3/3pP3/8/1N3N2/5PPP/2R3K1 w - - 1 24,True,False,False,,,
"['crushing', 'middlegame', 'short']",1133.0,2k4r/1q1p1pb1/3Qp1p1/4P3/N7/P2B2KP/1PP3nR/3R4 b - - 5 28,True,False,True,,,
"['advantage', 'middlegame', 'short']",1554.0,r5k1/5pp1/4b2p/3pn3/4p3/8/1q1BBPPP/2RQ2K1 w - - 0 30,True,False,False,,,
"['crushing', 'fork', 'middlegame', 'short', 'trappedPiece']",1320.0,4k2r/1p3pqp/p3b2R/3pP1P1/2r5/P3B2P/1P4PK/R7 b k - 2 27,True,False,False,,,
"['cornerMate', 'mate', 'mateIn1', 'middlegame', 'oneMove']",724.0,r1bq2rk/1pp1b1pp/p3p3/2PpP1N1/4p1Q1/P3P3/1P3PPP/R1B1K2R w KQ - 1 19,True,True,False,"['middlegame', 'mateIn1', 'mate', 'smotheredMate', 'oneMove']",768.802978515625,True
"['advancedPawn', 'advantage', 'endgame', 'promotion', 'short']",1703.0,2r4k/6p1/7p/3p4/8/pRp4P/2R2PP1/6K1 b - - 1 35,True,False,False,,,
"['advantage', 'middlegame', 'short']",2150.0,r1b1r1k1/2qn1ppp/2p2n2/p1P5/1p1P1p2/1B1Q1N2/PP2NPPP/3R1RK1 b - - 1 17,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'long', 'queenEndgame']",1679.0,8/6pk/p6p/8/4Q3/2P2P1P/4q1PK/8 b - - 1 40,True,False,False,,,
"['advantage', 'defensiveMove', 'endgame', 'interference', 'master', 'veryLong']",2910.0,8/4Pppk/1p1q3p/p7/P1P5/1P1N3P/5PK1/3R4 w - - 0 31,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'queenRookEndgame', 'short']",1229.0,6rk/pp3r2/4Q3/5p2/P4P2/2P5/1P6/7K b - - 0 46,True,False,False,,,
"['advantage', 'middlegame', 'short']",1053.0,r3kb1r/ppp2ppp/3p4/3Pp1q1/1PP3b1/5Q2/P3BPPP/R1B1K2R w KQkq - 1 13,True,False,False,,,
"['deflection', 'endgame', 'mate', 'mateIn2', 'short']",1654.0,1R5k/3q1p1p/2r1p3/p2p1p2/3P1Q2/P4N1P/2r2PP1/6K1 w - - 11 34,False,False,,,,
"['crushing', 'fork', 'long', 'middlegame']",1614.0,r3r1k1/3q1p2/p2p3p/3Pn1p1/1Q3N2/6RP/PP3PP1/R5K1 b - - 0 23,True,False,False,,,
"['crushing', 'endgame', 'master', 'short', 'skewer']",798.0,1k6/2r4p/1K3R2/8/1P1n4/8/P5PP/8 b - - 8 41,True,False,False,,,
"['advantage', 'master', 'middlegame', 'short']",1194.0,2qrnk2/3n1p2/p3BnpN/1pr3Q1/7N/2P3P1/PP3PP1/3RR1K1 b - - 0 25,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",1035.0,5rk1/2pQ3p/2p1p3/1qn2pN1/8/p7/2P3PP/5RK1 w - - 0 30,True,False,False,,,
"['advantage', 'hangingPiece', 'opening', 'veryLong']",2073.0,r1bqk2r/ppp1b1p1/2n5/3nPpN1/2B5/1QPP4/PP1N2PP/R1B1K2R b KQkq - 0 12,True,False,False,,,
"['crushing', 'endgame', 'master', 'short']",951.0,7k/7p/pp4p1/8/1PPb3P/3qr1B1/2R3QK/8 w - - 1 37,True,False,False,,,
"['backRankMate', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']",1431.0,3rk2r/4Ppp1/Q1p1p2p/8/Qq2bP1B/8/PPP3PP/2K2B1R b k - 0 17,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1049.0,R7/8/1pk5/3RB3/8/8/P1r3r1/K7 b - - 2 31,True,False,False,,,
"['attraction', 'endgame', 'long', 'mate', 'mateIn3', 'sacrifice']",1847.0,1k4rr/1p6/1Pp5/4p3/4Pq2/8/6R1/R2Q2K1 w - - 7 37,True,False,False,,,
"['advantage', 'fork', 'long', 'middlegame']",1769.0,6k1/pN4bp/2R1b1p1/2P1p3/3r4/4R1P1/q4P1P/2Q3K1 b - - 1 29,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",972.0,6k1/p6p/3Qpp2/2N4p/1qP2P2/8/P3r1PP/3R2K1 b - - 2 28,True,False,False,,,
"['advantage', 'middlegame', 'short']",1503.0,r4rk1/pp3pbp/1qp1p1p1/3nNb2/3P4/P1P1B3/Q4PPP/R4RK1 w - - 4 17,True,False,False,,,
"['crushing', 'endgame', 'long', 'master', 'pawnEndgame']",2328.0,8/5p1p/1pk3p1/8/PP1K3P/6P1/8/8 b - - 0 36,True,False,True,,,
"['advantage', 'long', 'middlegame']",2050.0,2kr3r/ppp3p1/3q3p/2n2p2/2n5/3N4/PP3QPP/R3R1K1 w - - 0 25,True,False,False,,,
"['advantage', 'middlegame', 'sacrifice', 'veryLong']",2574.0,q3kb1r/p1Qn1ppp/8/8/3P1B2/4P3/Pr3PPP/R3K1NR b KQk - 0 12,True,False,False,,,
"['advantage', 'deflection', 'middlegame', 'short']",1125.0,1r3rk1/p5pp/2Q3q1/2ppP3/3P1bb1/B1P5/P4RPP/5RK1 w - - 0 22,True,False,False,,,
"['crushing', 'long', 'middlegame']",1937.0,5r1k/1ppq2p1/p2pr1Bp/P3p2Q/1P2PpPP/2P1N3/5R1K/8 b - - 0 34,True,True,False,"['middlegame', 'advantage', 'short']",1440.3199462890625,False
"['advancedPawn', 'advantage', 'kingsideAttack', 'middlegame', 'pin', 'veryLong']",2580.0,1k1N1b1r/ppp5/8/P2ppR1p/2B4q/2P3pP/P2P2P1/RNBQ2K1 b - - 0 17,True,False,True,,,
"['mate', 'mateIn2', 'middlegame', 'pin', 'queensideAttack', 'short']",1672.0,2kr1b1r/Rp3ppp/1Qq1pn2/3pB3/3P4/2P1PN2/5PPP/4K2R w K - 1 19,True,False,False,,,
"['advantage', 'fork', 'middlegame', 'short']",1236.0,r2qk2r/pp3p2/7p/2b1p1p1/2Bn4/6P1/PPP3PP/R2QR2K w kq - 0 19,True,False,False,,,
"['crushing', 'endgame', 'veryLong']",1656.0,1R4r1/4kp2/2p1b2p/p7/4R3/PPb1B3/2P4P/2K5 b - - 4 28,True,False,False,,,
"['advantage', 'capturingDefender', 'intermezzo', 'middlegame', 'short']",1613.0,r2r2k1/ppq2ppp/2p1p3/2Rn4/1n6/BQ6/P4PPP/3R2K1 w - - 0 22,True,False,False,,,
"['backRankMate', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']",1431.0,1k5n/pp6/4pn1p/1b4p1/1q1rP3/7P/PPQ1BPP1/1KR4R w - - 0 25,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",1515.0,8/4qQ1p/3p2p1/2p5/7k/8/1r3P1P/3r1BK1 w - - 0 34,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'short']",853.0,1r2k2r/2pp1pp1/pp2pn1p/2q1N3/3Qb3/P1B5/1PP2PPP/2KR3R w k - 0 16,True,False,False,,,
"['advantage', 'attraction', 'fork', 'long', 'middlegame', 'sacrifice']",1518.0,2q3r1/3bkp1p/p2pp3/1p2n3/4P3/5P2/P2N1KPP/2RQR3 b - - 1 26,True,False,True,,,
"['crushing', 'endgame', 'master', 'rookEndgame', 'short']",1789.0,R7/8/8/6p1/P3pkP1/r6P/6K1/8 b - - 3 45,True,False,False,,,
"['advantage', 'deflection', 'endgame', 'short']",1581.0,8/8/p3k3/1p3RR1/nKp2P2/P3P3/r7/8 b - - 2 42,True,False,False,,,
"['crushing', 'middlegame', 'pin', 'short']",2184.0,r1b3k1/ppp3b1/6QB/1q6/3p4/P3P3/2P2rPP/5RK1 w - - 0 21,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1450.0,6kr/8/4p3/2P1Q1p1/1P3p2/P4RP1/q3p3/4K3 b - - 0 49,True,False,False,,,
"['crushing', 'endgame', 'master', 'short']",1347.0,2R4Q/4q1p1/4ppB1/3p4/5P2/r4bPP/2P4K/8 b - - 8 39,False,False,,,,
"['crushing', 'defensiveMove', 'endgame', 'knightEndgame', 'short']",2234.0,8/8/5k2/1P1K4/1n6/8/P7/8 w - - 1 49,True,False,False,,,
"['advantage', 'fork', 'middlegame', 'short']",1093.0,r1b1k1nr/pppp1ppp/8/3Q4/1qP1P3/2P5/P4PPP/R1B1KB1R b KQkq - 0 9,True,False,False,,,
"['advantage', 'middlegame', 'queensideAttack', 'short']",1845.0,r4rq1/p3p3/1pB5/4k1N1/1n6/2Q5/PPP2n2/2KR2R1 b - - 6 25,True,False,False,,,
"['clearance', 'kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",1254.0,r4rk1/1p2npb1/p1n3p1/4q1N1/2pp1pP1/2P4Q/PP3K2/R1B4R w - - 0 22,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",908.1624755859375,False
"['clearance', 'crushing', 'deflection', 'endgame', 'long']",1765.0,3QR3/1p4pk/2pb4/p2p4/P2P1q2/2Pn3P/1P4P1/6K1 w - - 7 35,True,False,False,,,
"['crushing', 'endgame', 'short']",1124.0,4kn1R/5p1N/2pr2p1/p3P3/8/4RK2/3q2PP/8 w - - 0 28,True,True,False,"['endgame', 'advantage', 'discoveredAttack', 'short']",1506.537109375,True
"['crushing', 'endgame', 'master', 'short']",1727.0,6r1/p6k/2p3bp/4b3/1p1pPBP1/1N1P4/P7/5RK1 w - - 4 36,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",953.0,8/6pk/4Bp2/3p4/r1r5/R7/2p2K2/2R5 w - - 0 42,True,False,True,,,
"['attackingF2F7', 'crushing', 'middlegame', 'veryLong']",1847.0,rnb1k3/1p1p1rRp/p3p3/4P2Q/3q4/2nB4/PPP2PP1/R2K4 w q - 0 15,True,False,False,,,
"['advantage', 'discoveredAttack', 'master', 'middlegame', 'short']",1497.0,2r2rk1/pp2q1bp/6p1/5p2/3p1B2/P2npBQ1/1PR3PP/3R3K w - - 4 25,True,False,False,,,
"['master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",1171.0,2r2k2/rb2qppB/4p3/1p1pN3/1n1P1Q1P/1n4P1/1P2RP1N/4R1K1 w - - 3 28,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'knightEndgame', 'veryLong']",2138.0,8/1p6/p3knpp/4p3/4N3/1PK2PPP/1P6/8 b - - 0 27,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'short', 'triangleMate']",1125.0,4Q3/R4ppk/8/3P3q/2B5/2B1B3/1N3rp1/6K1 b - - 3 34,True,False,True,,,
"['mate', 'mateIn2', 'middlegame', 'short']",1204.0,6rk/pp6/2nB3p/2P3r1/q7/4p2P/P2NB2K/1R2Q1NR b - - 1 28,True,False,False,,,
"['advantage', 'attraction', 'discoveredAttack', 'middlegame', 'short']",919.0,r2q4/ppp2rpk/1P2p1Np/4P3/3pn3/1Q2B2P/PP4PK/R7 w - - 1 23,True,False,True,,,
"['advantage', 'fork', 'middlegame', 'short']",1036.0,4kb1r/pr1n1ppp/8/Q2Ppb2/3pn3/4PN2/PP3PPP/R3KB1R b KQk - 0 12,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'master', 'pawnEndgame', 'short']",1756.0,8/8/8/5k2/1p3p1P/5KP1/P7/8 b - - 0 55,True,False,False,,,
"['endgame', 'long', 'mate', 'mateIn3']",901.0,7k/b4pp1/7p/6PP/3r4/8/4R3/1N2K1Nr w - - 0 38,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",656.0,6rk/p1p3q1/8/P1p3rp/3PPp2/2P2B1Q/1P5P/R3R2K b - - 0 29,True,False,False,,,
"['clearance', 'kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",1077.0,6r1/1b2kr2/pp1p1n1B/2pP1R1n/2Pb4/1P6/P1Q1P1PP/2N4K b - - 2 25,True,False,False,,,
"['deflection', 'doubleCheck', 'exposedKing', 'fork', 'mate', 'mateIn5', 'middlegame', 'sacrifice', 'veryLong']",2353.0,3r2k1/5pb1/p3p1n1/n3P1N1/1ppqB3/8/PP2KP1Q/7R w - - 0 37,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove', 'smotheredMate']",875.0,r1b3rk/2p3pp/1b5N/4p3/1pB2n2/1N6/PP1B1PPP/R5K1 w - - 0 23,True,True,False,"['middlegame', 'mateIn1', 'mate', 'smotheredMate', 'oneMove']",937.4002075195312,True
"['advantage', 'endgame', 'fork', 'short']",652.0,8/p5k1/1b4p1/4R3/1PPpNn2/P2P4/1K6/8 b - - 1 40,True,True,False,"['endgame', 'advantage', 'fork', 'short']",861.2496948242188,True
"['advantage', 'deflection', 'master', 'masterVsMaster', 'middlegame', 'short']",1206.0,2r1r3/p5k1/2n2ppp/2qQ4/P7/8/PP3PPP/R2RN1K1 b - - 0 23,True,True,False,"['middlegame', 'advantage', 'deflection', 'kingsideAttack', 'short']",1532.3665771484375,True
"['backRankMate', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']",1063.0,r5k1/p2b2pp/1pp1p3/2pqP1b1/4n3/P2P1QP1/1PP4P/5RK1 w - - 0 22,True,True,False,"['middlegame', 'mateIn3', 'mate', 'backRankMate', 'sacrifice', 'long']",1015.1939697265625,True
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1071.0,8/1bp2p1p/p5pk/1pR4n/6PQ/8/PB2qP1P/3R2K1 b - - 0 38,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",1003.0314331054688,True
"['advantage', 'endgame', 'fork', 'short']",1077.0,8/2pk1pp1/Bp5p/8/3b2P1/1P2NP1P/P1b2K2/8 w - - 0 30,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",885.0,5knr/1p3p1p/q3p1p1/p2pP3/N2P1P2/bP2K2P/P1Q3P1/R3B2R b - - 4 21,True,False,False,,,
"['crushing', 'middlegame', 'short']",2288.0,3r3k/6r1/pP4np/3p1q2/3P4/P1N5/1P3PPP/R2Q1RK1 b - - 1 24,True,False,False,,,
"['advantage', 'master', 'masterVsMaster', 'middlegame', 'short']",2169.0,r4rk1/p4ppp/1pn2B2/2bq4/5R2/PPQP1NP1/6KP/2R5 b - - 2 28,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",982.0,6k1/4p2p/5p1Q/2p1p1r1/4P2K/5PR1/2P2r2/8 b - - 9 38,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'pin', 'queensideAttack', 'short']",925.0,6k1/ppp1rpp1/7p/5b1Q/5B2/5P2/PPR3P1/1K6 b - - 0 32,True,False,False,,,
"['attraction', 'deflection', 'exposedKing', 'kingsideAttack', 'long', 'mate', 'mateIn3', 'middlegame']",2173.0,r1bq1r1k/pp2npbP/3p1n1B/3pp3/2P1P3/2N2p2/PP1Q4/R3KBNR w KQ - 1 14,True,True,False,"['opening', 'mateIn3', 'mate', 'attraction', 'deflection', 'exposedKing', 'kingsideAttack', 'long']",1865.8695068359375,True
"['advantage', 'endgame', 'short']",2113.0,5rk1/pp3p2/5p2/4p2p/3p1q2/PP3P2/1P2QRPP/2r2RK1 w - - 5 20,True,False,False,,,
"['backRankMate', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']",1009.0,1r1r1rk1/pbR3pp/1p3q2/3pN3/3P4/1Q6/PP3PPP/R5K1 b - - 7 22,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'pin', 'short']",1610.0,1R3r1k/6pp/7r/p4n2/P2PQ3/4P3/5PBq/1R2BK2 b - - 0 30,True,True,False,"['middlegame', 'mateIn1', 'mate', 'pin', 'oneMove']",1493.46337890625,True
"['advantage', 'long', 'middlegame', 'pin', 'sacrifice']",1346.0,r1br2k1/2q1bppp/4p3/1BN1P3/pP1BPP2/P7/6PP/R2Q1RK1 b - - 0 23,True,False,False,,,
"['advantage', 'attraction', 'exposedKing', 'long', 'middlegame']",1149.0,r1b2k2/1p3qr1/2p5/3p2p1/p2P1nN1/2P4P/P1Q1RP2/1K2R3 w - - 4 23,True,False,True,,,
"['crushing', 'endgame', 'fork', 'master', 'short']",901.0,8/3r4/1p3k2/p1p2Pp1/P2b2np/1P1B4/5pKP/3R1R2 b - - 5 44,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1095.0,r1b1k2r/1p1p1p2/p3p1pq/2p1n1b1/2P1P1B1/3P2N1/PP3KPN/R1BQ1R2 b kq - 0 15,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1255.0,5k2/2p2p1p/p1Bp4/3P4/2P2PR1/1P4B1/P1r1r1PP/6K1 b - - 0 25,True,False,False,,,
"['mate', 'mateIn2', 'opening', 'sacrifice', 'short']",900.0,r1bk1b1r/ppq3pp/8/2pn4/B2n1P2/8/PPPP2KP/RNBQR3 w - - 0 12,True,True,False,"['opening', 'mateIn1', 'mate', 'oneMove']",745.0972290039062,False
"['advantage', 'endgame', 'long', 'pawnEndgame']",1930.0,8/5p2/1k4pp/2p1P3/3p4/2P2KP1/P6P/8 w - - 0 37,True,False,False,,,
"['crushing', 'deflection', 'kingsideAttack', 'middlegame', 'short']",2037.0,r4rk1/1bp1qppp/1p1bp3/8/3Pn3/P1PBP3/3N1PPP/R1BQR1K1 b - - 4 17,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1032.0,2kr2nr/p1pb4/2p3p1/3Pq1p1/P1P5/1Q6/5PPP/1R4K1 w - - 0 20,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",726.8612670898438,True
"['exposedKing', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']",1481.0,3r2k1/pp2bp2/2p1n3/4P2Q/8/2P1B3/PPB3qR/4K3 b - - 14 38,True,False,False,,,
"['advantage', 'middlegame', 'short']",1056.0,4r1kb/ppp1rp1p/3p2pP/3P4/1P6/1q3P1P/4B1Q1/1RB2R1K b - - 1 25,True,False,False,,,
"['advantage', 'middlegame', 'pin', 'sacrifice', 'short']",2363.0,5rk1/1pQ2ppp/3Bp3/1q1p1b2/1b1P4/2P1P3/P4PPP/R3K1NR b KQ - 0 15,True,False,False,,,
"['anastasiaMate', 'attraction', 'endgame', 'long', 'mate', 'mateIn3', 'sacrifice']",1339.0,2r3k1/p2N1ppp/2p1p3/2Pp4/3P1PP1/q3P2P/PR1n1Q2/K7 b - - 5 29,True,False,False,,,
"['crushing', 'endgame', 'fork', 'hangingPiece', 'short']",671.0,4K3/8/7k/5rpp/8/4Q3/4B2P/8 b - - 3 104,True,False,False,,,
"['crushing', 'master', 'middlegame', 'short']",2108.0,2qrr3/pb3pk1/1p3p1p/2p1n3/4RB2/P1P3PP/2Q2PPK/1B2R3 b - - 0 25,True,False,False,,,
"['crushing', 'deflection', 'discoveredAttack', 'middlegame', 'short']",1052.0,4r2r/1pp2kpp/p1n3q1/3p4/3P3B/8/PP2QPPP/3RR1K1 w - - 0 20,True,False,False,,,
"['crushing', 'endgame', 'long', 'skewer']",1080.0,6r1/1k6/1p1p1K2/1Pp1p1P1/2P1P3/p2P4/1b3Q2/8 b - - 1 53,True,True,False,"['endgame', 'crushing', 'skewer', 'short']",1150.045654296875,True
"['crushing', 'endgame', 'short']",1015.0,4r1k1/p1pR3p/5pp1/6R1/1P3P2/2Q4P/P1P2qP1/7K b - - 2 31,True,True,False,"['endgame', 'advantage', 'long']",1521.6766357421875,False
"['advantage', 'opening', 'short']",1467.0,r2qkbnr/pp3ppp/4p3/3pP3/3n2b1/2N2N2/PP3PPP/R1BQKB1R w KQkq - 0 9,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove', 'rookEndgame']",791.0,1k6/p5p1/p1P1R2p/3r4/5p2/7P/P1P5/2K5 w - - 0 28,True,False,False,,,
"['crushing', 'endgame', 'long', 'pawnEndgame']",2242.0,8/6p1/5p1p/1k2p3/8/1P2KPPP/8/8 b - - 3 54,True,False,False,,,
"['advantage', 'middlegame', 'veryLong']",2323.0,2r3k1/2b3r1/7R/1pp1q1p1/6Q1/P1P5/1P1B4/4R2K b - - 1 35,True,False,False,,,
"['crushing', 'deflection', 'exposedKing', 'master', 'middlegame', 'sacrifice', 'veryLong']",2812.0,3k3r/2p2p2/QpPr1q2/3p3p/P2P2n1/1R2P1N1/5Pp1/1R4K1 w - - 3 26,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",703.0,4Q3/Pr5k/6p1/2p5/R4p1p/6bP/6P1/6K1 b - - 1 46,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",789.0772705078125,True
"['advantage', 'interference', 'middlegame', 'short']",1457.0,2b1r1k1/p1b1rp1p/2pq2p1/1p6/P2PR3/1QPB1N1P/1P3PP1/R5K1 b - - 0 28,True,True,False,"['middlegame', 'advantage', 'short']",1461.8795166015625,True
"['advantage', 'middlegame', 'short']",2008.0,r2q1rk1/3b1pp1/p1B1pn1p/1p1pb3/3Q1P2/P1NR2B1/1PP3PP/2K4R w - - 0 17,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove', 'rookEndgame']",1229.0,3R4/8/K1k2P2/8/8/8/pr6/8 b - - 0 70,True,False,False,,,
"['advantage', 'long', 'middlegame']",2381.0,2kr4/1pp2ppp/pq2p3/4n3/3P4/2N3P1/Q3N1BP/3K3R w - - 0 23,True,False,False,,,
"['crushing', 'endgame', 'short']",1871.0,6k1/p4p1p/2Q3p1/5r2/1P4Pq/2R1r3/P4P2/4RK2 w - - 0 36,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'short']",1230.0,QR4rk/2p4p/p1P2p2/2p5/8/5N2/5qrP/4R2K b - - 1 30,True,False,False,,,
"['crushing', 'endgame', 'long', 'pawnEndgame', 'quietMove']",1988.0,8/8/2p5/3p1pkp/3P4/4P1K1/5P2/8 w - - 2 42,True,False,False,,,
"['advantage', 'clearance', 'discoveredAttack', 'middlegame', 'quietMove', 'sacrifice', 'veryLong']",1892.0,2bb1rk1/2n2p2/rB2nQpp/1p2p3/4P3/2N3P1/1PP2PBP/R3R1K1 b - - 7 23,True,False,False,,,
"['crushing', 'deflection', 'endgame', 'short']",1166.0,8/2pb4/p1p1kp2/1r2p3/4N3/P3KP1P/1PR3P1/8 b - - 5 28,True,False,True,,,
"['crushing', 'endgame', 'rookEndgame', 'short', 'skewer']",1474.0,5r2/1r2kpR1/p3p2p/8/3p4/P5P1/7P/2R4K w - - 0 38,True,False,False,,,
"['advantage', 'discoveredAttack', 'endgame', 'fork', 'rookEndgame', 'short']",838.0,8/p4rk1/1p1PR2p/4p1p1/P1P2p2/1P5P/4RPK1/8 b - - 0 41,True,False,False,,,
"['advantage', 'attackingF2F7', 'attraction', 'fork', 'long', 'middlegame']",1909.0,7r/pppn1pk1/2p2brN/7R/3P4/1BP5/PP3PP1/6K1 w - - 5 23,True,False,False,,,
"['advantage', 'endgame', 'fork', 'short']",1188.0,4r3/p5kP/1p4p1/4p1B1/2PnR1P1/1P6/P7/6K1 b - - 0 45,True,True,False,"['endgame', 'advantage', 'fork', 'short']",895.03076171875,True
"['crushing', 'master', 'middlegame', 'short']",1771.0,3r4/5pk1/1p4p1/1PnBPqPp/2P2PbB/4Q3/3R1K2/8 b - - 8 36,True,False,False,,,
"['crushing', 'endgame', 'master', 'short']",779.0,8/2RQ2pk/5qbp/4Np2/4p3/P3P1P1/1r3PP1/6K1 b - - 0 26,True,False,False,,,
"['endgame', 'master', 'mate', 'mateIn1', 'oneMove']",1475.0,8/1p5p/3pN1pk/3n4/pP6/2q1P3/5QPP/6K1 w - - 0 33,True,False,False,,,
"['advantage', 'fork', 'opening', 'short']",1084.0,r2qk2r/pbpn1ppp/1p3n2/3Pp1B1/3NP3/P1Q5/1PP2PPP/R3KB1R b KQkq - 0 10,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",1565.0,r3r1k1/2p2ppp/p7/1p1P1bP1/1P3p2/2q4P/3RQP2/4RNK1 w - - 0 31,True,True,False,"['middlegame', 'mateIn2', 'mate', 'backRankMate', 'short']",579.1477661132812,True
"['advantage', 'middlegame', 'short']",1425.0,1r1r2k1/pp3pbp/b1p3p1/4P3/4qP2/2n2RP1/6BP/RN2Q2K w - - 0 25,True,False,False,,,
"['backRankMate', 'endgame', 'mate', 'mateIn1', 'oneMove']",605.0,7k/b1q3pp/pp2Qp2/3p1P2/PP1p4/2P2N1P/6P1/5K2 w - - 3 31,True,True,False,"['endgame', 'mateIn1', 'mate', 'backRankMate', 'oneMove']",734.567138671875,True
"['advantage', 'defensiveMove', 'fork', 'opening', 'veryLong']",2062.0,r1bq1rk1/p1p2ppp/1bp5/3B4/8/2p5/PP2QPPP/RNB1R1K1 b - - 0 13,True,False,False,,,
"['crushing', 'opening', 'pin', 'short']",1216.0,r1bq1rk1/ppp1bppn/2n4p/4P3/2BpNP2/3P2Q1/PPP1N1PP/R1B1K2R b KQ - 2 11,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove', 'rookEndgame']",649.0,8/8/8/5R1p/3p3P/2kP3K/7R/3r2r1 b - - 10 49,True,False,False,,,
"['advancedPawn', 'attackingF2F7', 'mate', 'mateIn1', 'middlegame', 'oneMove']",1328.0,rn1qk1nr/p1pp1ppp/1p2P3/8/3P4/B1PB4/P1P2P1P/R2Q1KNb w kq - 0 10,True,False,False,,,
