target_themes,target_rating,fen,best_move,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match,main_line,best_move_matches
,,r1q1rkb1/1p1nb3/p4nQ1/3p1N2/4P3/8/PPP2PPP/R3R1K1 w - - 4 19,g6g7,True,False,False,,,,,
,,1r6/4kpR1/4p3/3pP2P/KPn2P2/1N6/8/8 b - - 0 44,c4b2,True,False,False,,,,,
,,r6r/p1q2pk1/1p2p1n1/2p1P1N1/5Pp1/2P1Q1P1/PP4K1/R4R2 w - - 3 22,g5e6,True,False,True,,,,,
,,3k1r2/2p3r1/p2p4/3Pb2R/P1P1P1q1/5pP1/6QP/3B1RK1 b - - 6 34,e5d4,True,False,False,,,,,
,,r2q2k1/6B1/p1p1p3/6nP/2Bpn3/5r2/PPP3Q1/2KR3R b - - 0 22,f3g3,True,False,False,,,,,
,,rn3rk1/1b1q1ppp/p2pP1n1/1ppB2B1/4P3/2PP1N2/PP2QPPP/R3K2R b KQ - 0 13,d7d5,False,False,,,,,,
,,1br2rk1/ppqn2pp/4ppN1/2P5/4N3/1P2P3/PB3PPP/2RQ1RK1 b - - 0 16,c7h2,True,True,False,"['opening', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",858.3271484375,,c7h2,True
,,4r1k1/2b3pp/2p1p3/p1Pp4/Pp1P1P2/1P2Q1P1/7P/1q2B2K b - - 11 31,b1e4,True,False,False,,,,,
,,8/5rPK/2r5/6k1/8/4R3/8/8 w - - 1 78,e3e5,True,False,True,,,,,
,,6k1/3n2pp/2B1bp2/4p3/Np6/2n1PN2/5PPP/1R4K1 b - - 0 30,c3b1,True,False,False,,,,,
,,5B2/8/8/2k1b3/8/8/1pK3P1/8 b - - 0 64,c5c4,True,False,False,,,,,
,,2q3k1/5ppp/8/p2p1p2/P7/1P5P/4BPP1/2R3K1 w - - 0 29,c1c8,True,True,False,"['endgame', 'mateIn1', 'mate', 'backRankMate', 'hangingPiece', 'oneMove']",512.8755493164062,,c1c8,True
,,8/pp4pp/4k2r/2Q5/8/6P1/PP2q2P/R5K1 w - - 5 28,a1e1,True,False,False,,,,,
,,r4rk1/p3bppp/b1n1p3/1Q1pP3/q7/P1B2N2/1P2BPPP/R4RK1 b - - 2 15,a4b5,True,False,False,,,,,
,,6k1/5ppp/2r1p3/Q2p4/2pPn3/1q2P3/4BPPP/3R2K1 w - - 0 30,a5d8,True,False,False,,,,,
,,3r2k1/7p/2Q3p1/3p4/1P6/4qr2/7P/1R3R1K w - - 1 35,f1e1,True,False,False,,,,,
,,r5k1/r3q1pp/p2Qbn2/1pp3B1/4P3/5P2/PPP1B1PP/3RR1K1 b - - 0 21,e7d6,True,False,True,,,,,
,,3b2k1/pp3p2/3q2p1/n2p2P1/P2P1P2/2P4Q/3n3P/4R2K w - - 0 30,e1e8,True,False,False,,,,,
,,7k/p1p4p/2p3q1/2Q1pp2/1P6/2P5/P5PP/6K1 w - - 0 25,c5f8,True,False,False,,,,,
,,6k1/5p1p/4p1p1/1Q1p4/3P1PnP/5qPK/8/3r1R2 w - - 0 32,b5b8,True,False,False,,,,,
,,1qr3k1/5ppp/3Pp3/8/5Q2/4P1PP/6K1/5R2 b - - 0 30,c8c2,True,False,True,,,,,
,,2k4r/2q2p2/1ppp2p1/p2P1b2/P1P2PPb/BPQ5/3Nr2P/R4K1R b - - 2 26,e2f2,True,False,False,,,,,
,,r2q2k1/ppp2ppp/3b1n2/3NrNBb/4P3/1P3P2/1PP3PP/R2Q1RK1 b - - 0 15,e5d5,True,False,True,,,,,
,,6k1/6Pp/5K2/pp4P1/8/1P6/1P6/8 b - - 2 47,a5a4,True,False,False,,,,,
,,4kr2/4bpQp/1q2N2B/4nn2/8/2P5/1P3PPP/3R2K1 w - - 2 19,g7f8,True,True,False,"['middlegame', 'advantage', 'hangingPiece', 'discoveredAttack', 'short']",1817.459716796875,,g7e5 f7e6 h6f8,False
,,r4rk1/pp1bbp1p/2p1p1pq/1N2P3/P2PBn2/2P5/3Q1PPP/R3NRK1 b - - 9 20,f4h3,True,False,False,,,,,
,,7k/pp4p1/3p3p/2pP1Q2/1qP3P1/3r3P/PP6/2K2R2 w - - 0 30,f5f8,True,False,False,,,,,
,,R7/5rk1/p2p3p/2pP2pP/2P3b1/3B1P2/P5P1/6K1 b - - 0 33,g4f5,True,False,False,,,,,
,,2rkr3/pp2BQ2/4p3/1B1p4/3P4/q1P5/P1nK1PPP/1R5R b - - 0 20,e8e7,True,False,False,,,,,
,,1r6/4k1p1/3qppQ1/3p4/2nP2P1/r1P4P/4RPK1/4R3 w - - 0 27,e2e6,True,False,False,,,,,
,,r4rk1/1p3pp1/p1nQ4/4N3/P3q1b1/1P4P1/1B3PP1/4RRK1 b - - 1 20,c6e5,True,False,False,,,,,
,,8/8/8/4pR2/4Rn2/5Pk1/3r4/6K1 b - - 5 40,d2d1,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",1529.904052734375,,d2d1 e4e1 d1e1,True
,,2Rr2k1/p2N2p1/5p1p/P3p3/4P3/2p2P2/1P4PP/6K1 b - - 0 28,c3b2,True,False,False,,,,,
,,r2qk1nr/3b1ppp/p3p3/4n3/1Q2P3/2N2P2/PPPPN1PP/R1B1K2R b KQkq - 2 9,e5c6,True,False,False,,,,,
,,R4n2/2p2k2/8/2P2p2/3Pp1p1/4PrPr/P5KP/7R w - - 2 31,a8f8,True,False,False,,,,,
,,r1bqr1k1/1pp2pp1/p2p1b1p/3N1n2/5B2/3P1N2/P1PQ2PP/R3R1K1 w - - 0 18,e1e8,True,False,False,,,,,
,,2r2rk1/1b1n2pp/p3p1p1/b7/4NRP1/4P3/PB2KP2/1B5R w - - 2 30,h1h7,True,False,False,,,,,
,,r7/5p2/p3r1k1/2p3b1/1p1qN1P1/1P2Q3/1PK5/7R w - - 0 37,e3g5,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",1146.8232421875,,e3g5,True
,,r2q1rk1/ppp2p1p/2n1b1p1/3n2NQ/1b6/1B6/PB3PPP/RN3RK1 w - - 0 14,h5h7,True,False,False,,,,,
,,8/p4p1k/3p2pp/3Q4/4PP1P/1P1p2PK/P3q3/8 b - - 1 42,e2f1,True,False,False,,,,,
,,5r1k/1p3pp1/p6p/3r4/3q1p2/1P6/P1Q2PPP/1BR3K1 w - - 0 34,c2h7,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",691.09130859375,,c2h7,True
,,8/R7/1p2pkp1/3pn1qp/8/6N1/P4PPP/5RK1 w - - 2 34,f2f4,True,True,False,"['endgame', 'advantage', 'doubleCheck', 'fork', 'short']",1078.1463623046875,,f2f4 g5g4 f4e5,True
,,r7/2qknp2/p3p3/3p4/3P2Q1/B1P5/P2K1PP1/R4B1r w - - 4 26,f1b5,True,False,False,,,,,
,,8/N1rR1pk1/4p1p1/7p/7P/n4BP1/1b3P2/6K1 w - - 6 51,d7c7,True,False,False,,,,,
,,8/8/8/7p/5K2/5P2/6k1/8 b - - 2 73,g2f2,True,False,False,,,,,
,,2r2k1r/5p2/Q1B1pn2/6pq/1PP5/P6P/5P2/3RR1K1 b - - 0 31,h5h3,True,False,False,,,,,
,,r4rk1/5ppp/2nbp1n1/pB2q3/Pp2P3/8/1PQ3PP/R1B2R1K w - - 4 20,f1f3,True,False,False,,,,,
,,5r1r/1p3pk1/p2pq2p/2p2RnB/2PbP1P1/P2P2K1/1P1Q4/3N1R2 b - - 4 31,g5e4,True,False,False,,,,,
,,2k2b1r/1p1n1ppp/p7/1BpP4/P4B2/1q4P1/1P2QK1P/8 w - - 0 26,e2e8,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",885.6430053710938,,e2e8,True
,,4r1k1/1bq2pp1/p2N1n1p/1p2b3/2p5/PP2P2P/B3QPP1/3R1RK1 b - - 0 23,e5h2,True,False,False,,,,,
,,8/8/1R5p/4p1k1/8/rp4KP/6P1/8 w - - 2 43,h3h4,True,False,False,,,,,
,,r1kq1b1r/np2nQpp/p3p3/2p1P3/2Bp1B2/P4P2/1PP3PP/RN3RK1 w - - 1 14,f7e6,True,False,False,,,,,
,,r2q1rk1/pbp2pp1/1pn1p2p/3n4/8/PP1P2P1/2QNPPBP/R1BR2K1 b - - 1 14,c6d4,True,False,False,,,,,
,,8/6kp/p4p2/5p2/8/rbN1P3/5PPP/1R3K2 w - - 2 37,b1b3,True,False,False,,,,,
,,2k4r/pp1n4/8/2pQ2q1/2PnP3/3P3P/P4PP1/1R3RK1 b - - 4 22,d4e2,True,False,False,,,,,
,,2r1r1k1/pp3ppp/n1q1b3/3N4/3QP2P/P4P2/1PP3P1/2KR1B1R b - - 8 18,c6c2,True,True,False,"['middlegame', 'mateIn1', 'mate', 'queensideAttack', 'oneMove']",832.8040771484375,,c6c2,True
,,rqb1n1k1/pp3pp1/1b5p/3p4/6rP/1N6/PPBB2P1/R3R2K w - - 0 33,e1e8,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hangingPiece', 'kingsideAttack', 'oneMove']",822.3186645507812,,e1e8,True
,,r1b2rk1/p3pN1p/1qn3p1/4b3/2Bp1B2/7Q/PPP3PP/R4R1K b - - 0 19,c8h3,True,False,False,,,,,
,,4r1k1/1b3pp1/p5qp/1p6/2p5/2PnQN1P/PPB2PP1/6K1 w - - 0 28,e3e8,True,False,False,,,,,
,,6k1/6p1/8/p4Q1K/6PP/8/3q4/8 b - - 6 40,d2h6,True,False,False,,,,,
,,r1bqk2r/pp3ppp/4pn2/3pp3/1b1P4/2N3P1/PP2NPP1/R1BQK2R w KQkq - 0 10,d1a4,True,True,False,"['opening', 'advantage', 'fork', 'short']",1153.1829833984375,,d1a4 c8d7 a4b4,True
,,8/p1p1Rp1p/2pr1kp1/5b2/2P5/1P6/P3RPPP/6K1 b - - 0 23,d6d1,True,False,False,,,,,
,,r4rk1/4b3/2n2q1Q/1pp1pb2/p1p1B3/1P3N2/P1PP1PPP/R4RK1 w - - 2 20,h6c6,True,False,False,,,,,
,,4R3/8/1p3p1p/p4p2/6k1/4p2R/PP4PK/2r2r2 w - - 2 41,h3g3,True,False,True,,,,,
,,r3r1k1/1p1b1p1p/p5p1/q2P4/2P1p3/1PNn1P2/P2QB1PP/1R1R3K b - - 2 23,e4e3,True,False,False,,,,,
,,r2q1k1r/p1p1b3/1pP1ppQp/3b4/3P1B2/4P3/P4PPP/2R1K1R1 w - - 1 19,f4h6,True,False,False,,,,,
,,r1b1k1nr/pppp1ppp/5q2/4b3/5B2/4P3/PPP2PPP/RN1QKB1R w KQkq - 0 7,b1a3,True,False,False,,,,,
,,8/5b2/7p/p3k3/2Pp4/1P1K4/P1N5/8 b - - 7 37,f7g6,True,False,False,,,,,
,,rnbqk1nr/p4ppp/4p3/8/2pb4/1QN5/1P2PPPP/R1B1KBNR w KQkq - 0 8,b3a4,True,False,False,,,,,
,,r1b2r2/7k/2p1qn1p/pp2Qpp1/P2P4/2PB1R1P/3B1P1K/4R3 w - - 0 33,d3f5,True,False,False,,,,,
,,2k5/p3R3/Pp3r2/2p4p/5Bp1/2P3P1/1PP2K1P/3r4 w - - 4 36,e7c7,True,False,False,,,,,
,,8/pp1rbk2/4Rr2/3P3p/3Q4/P5K1/1P4P1/8 w - - 6 39,e6f6,True,False,False,,,,,
,,rnb1k2r/ppp5/3pp3/6b1/2Pq2p1/2NB4/PPQ2PPP/R3K2R w KQkq - 0 15,d3g6,True,False,True,,,,,
,,r3r1k1/pp3ppp/4b3/2p5/2Nn4/B2B4/P1Pn1PPP/R1K4R w - - 2 18,c4d2,True,False,False,,,,,
,,r3r1k1/p1p2pp1/1bp2q1p/7b/2P5/3B3P/PP1QNPP1/R3R1K1 b - - 1 17,f6f2,True,False,False,,,,,
,,r4rk1/ppp4p/3p2p1/2n1p3/2P1b2q/4Q1R1/PPP2P1P/R1B1K1N1 w Q - 2 16,c1g5,True,False,True,,,,,
,,8/5K1Q/8/3p1r2/1r2p3/8/8/n5q1 w - - 5 62,h7f5,False,False,,,,,,
,,rn1q4/pbpp3r/1p6/5p2/1Q1P1N1p/2P1Pk1p/P1P2P2/2K2B2 w - - 0 24,f1e2,True,True,False,"['middlegame', 'advantage', 'short']",1981.4232177734375,,b4b5 f3f2 f4h3,False
,,6k1/3R1R2/p5pp/nq5r/5QK1/1P6/P5PP/8 b - - 4 34,b5g5,True,False,False,,,,,
,,2k5/p1p2p1p/2N3p1/7b/R7/3P1r2/PPP3KP/8 w - - 8 26,a4e4,True,False,False,,,,,
,,2rr2k1/1p2ppbp/6p1/2B5/P2PPn2/5N2/3R1PPP/5RK1 b - - 0 20,c8c5,True,False,False,,,,,
,,r1bqr2k/pp1n2bp/4Qnp1/1N6/8/1P3N2/PB3PPP/R3R1K1 w - - 2 22,f3g5,True,False,False,,,,,
,,5r1k/1p4pP/p3p3/8/2p1R2b/P1P4Q/1q1B2P1/7K b - - 0 31,b2d2,True,False,False,,,,,
,,r1bqk2r/1p1nn3/p3Rp2/3p2p1/2pP1B2/2N3P1/PPP1QP1P/R5K1 w kq - 0 16,e6e7,True,False,True,,,,,
,,8/8/7P/p1p3K1/2k3P1/P2p4/8/8 w - - 0 46,h6h7,True,False,False,,,,,
,,1k1r2r1/ppp5/1P2q2p/P3p3/2P3n1/1Q2BN2/4BPP1/5RK1 b - - 0 22,g4e3,True,False,False,,,,,
,,6k1/7p/p1ppp1P1/4p1Q1/3n2P1/6P1/Pr4r1/R4R1K b - - 0 27,g2h2,True,False,False,,,,,
,,5rk1/3R1p2/3N3b/4pNp1/6q1/8/KPP5/8 w - - 0 32,f5h6,True,True,False,"['endgame', 'advantage', 'fork', 'hangingPiece', 'short']",1276.138427734375,,f5h6 g8g7 h6g4,True
,,8/2p5/ppNk2p1/4p3/2P1K3/P2P3P/2P5/8 b - - 0 35,d6c6,True,False,False,,,,,
,,r4rk1/1pp3pp/2npq3/p1bNp2n/2P5/PP1P2Pb/4NP1P/1RBQR1KB b - - 2 17,c5f2,True,False,False,,,,,
,,6k1/1p6/p3R1b1/P7/1P1rp2P/4K3/N7/8 b - - 3 41,d4d3,True,False,False,,,,,
,,7k/8/6K1/1P5P/b7/8/8/8 w - - 1 54,g6h6,True,False,False,,,,,
,,8/5pk1/q3pp2/2b4p/4RPPP/P4Q2/2P5/2K2R2 b - - 0 28,c5a3,True,False,False,,,,,
,,3q4/2bP1pkp/p4Qp1/1pp1r3/4N3/8/PPP4P/2KRR3 b - - 1 29,d8f6,True,False,False,,,,,
,,5rk1/4rpp1/p3pn2/6QP/8/4B3/1qP2RP1/5RK1 w - - 0 27,e3d4,True,False,False,,,,,
,,2r2rk1/5pbp/p2p2p1/1p1P4/3NnP1Q/1q2P3/6PP/2RK3R w - - 0 23,d4b3,True,False,False,,,,,
,,4k3/ppr5/3pBQn1/3P4/1P3N2/3b4/P1rn4/K6R b - - 0 30,d2b3,True,False,False,,,,,
,,8/pp3kpp/2pqR3/3p4/3P4/5rnB/PPP4K/R3Q3 b - - 0 26,g3f1,True,False,False,,,,,
,,r2q1rk1/1b2bppp/p2p4/3nP3/1N6/1P3N1P/1P3PP1/R1BQR1K1 w - - 1 16,b4d5,True,False,False,,,,,
,,2bB2r1/pppk1p2/1b1p2r1/4p3/4P2Q/2NP4/PP4P1/n2K4 w - - 5 24,h4e7,True,False,True,,,,,
,,r3r2k/5R1n/p2p3B/1pq1b2p/4P2P/1B3P1Q/PPP5/2K3R1 b - - 0 23,c5g1,True,False,False,,,,,
,,rn2r1k1/1p3ppp/1b3n2/pBPp4/QP6/P3qN2/1B1N2bP/R2K3R w - - 0 16,h1e1,True,False,False,,,,,
,,8/4k1p1/4p2p/4P2P/1R3nP1/3b1P2/6K1/8 w - - 1 46,b4f4,True,False,False,,,,,
,,8/8/3k3p/5Pp1/3P4/4K3/8/8 w - - 1 61,e3e4,True,False,False,,,,,
,,r7/1bp3pk/1p2N1p1/p2r2B1/1b3P1P/8/PPP4R/2KR4 w - - 2 21,d1d5,True,True,False,"['middlegame', 'advantage', 'short']",1632.3240966796875,,d1d5 b7d5 e6c7,True
,,r2qk2r/pp1n1pp1/4p1p1/1B2N3/5P2/1P6/PB3bPP/RN1Q3K b kq - 2 17,h8h2,True,True,False,"['opening', 'mateIn2', 'mate', 'attraction', 'sacrifice', 'kingsideAttack', 'short']",1659.23779296875,,h8h2 h1h2 d8h4,True
,,r3r3/1bn3pk/2p3Np/p4B2/P7/1R1P2P1/1PR2P1P/6K1 b - - 10 31,e8e1,True,False,False,,,,,
,,8/8/4k3/6pP/1p2KnP1/4N3/8/8 w - - 0 50,h5h6,True,False,False,,,,,
,,8/pppq1kr1/2n2p2/7p/2N3N1/2P1Q2P/PP4PK/8 w - - 10 28,c4e5,True,False,True,,,,,
,,8/5p2/8/7k/5K1p/4R3/5n2/8 w - - 1 68,e3e5,True,False,True,,,,,
,,4q1k1/3rRr1p/p5pQ/6P1/2p5/8/PP2RP2/6K1 w - - 0 36,e7e8,True,False,False,,,,,
,,6k1/6p1/1p3p2/p7/n1P1N3/PKP2P2/7r/4R3 b - - 3 34,h2b2,True,False,False,,,,,
,,5nk1/p5pp/bp1rP3/3P2N1/3p4/5R2/P4P1P/2R3K1 b - - 0 27,d6d5,True,False,False,,,,,
,,8/5PR1/4K3/7k/6p1/7p/8/5r2 w - - 0 61,e6e7,True,False,False,,,,,
,,5k2/p1p2p2/1p3Np1/4P1P1/8/3r1K2/Pq6/7Q w - - 0 33,f3e4,True,False,False,,,,,
,,2k3nr/ppp3p1/6p1/1B6/1P2p3/P3P3/2nr1PPP/2R2K1R w - - 0 19,b5c4,True,False,True,,,,,
,,1r1q1rk1/3nbppp/2R1bn2/pp1N2B1/1P1PP3/P2Q1N2/B4PPP/5RK1 b - - 0 17,f6d5,True,False,False,,,,,
,,r1bqnk1r/ppppb2p/2n5/4p1PQ/2B5/3P3P/PPP2P2/RNB1R1K1 w - - 1 14,h5f7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",999.9507446289062,,h5f7,True
,,r6r/ppBk1ppp/2n1p3/1Np4q/1b1P2n1/3QPN2/PP3PPP/R4RK1 b - - 3 12,c5c4,True,False,False,,,,,
,,1r2qk1r/1bp1bp1p/p2p2pn/1p1BP3/5Q2/2N5/PPP2PPP/R3R1K1 w - - 0 17,f4h6,True,False,False,,,,,
,,rnbq2k1/ppp2ppp/3P1n2/6B1/2BQr3/2P2N2/P4PPP/R4RK1 b - - 0 11,e4d4,True,False,False,,,,,
,,6rk/1pp1qp1n/p2p4/4pP1Q/2N2n1R/2P4P/PP3PPK/8 w - - 7 27,h5h7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",730.5032958984375,,h5h7,True
,,8/p4p1k/1p3b1p/8/4p2P/4b3/PPQB3q/3K1R2 w - - 2 37,c2c3,True,False,False,,,,,
,,r4k2/p3p2R/2b2bp1/2p2p2/5q2/1Q3P2/PP4P1/1K5R w - - 4 28,h7h8,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",1062.33935546875,,b3f7,False
,,r1bq1rk1/ppp2pbp/3p2p1/3n4/2PQ4/1PN3P1/P3PPBP/R1B1R1K1 w - - 2 11,d4d5,True,False,False,,,,,
,,6k1/1p3p2/2b1p1BQ/q7/3K4/8/4R1PP/8 b - - 2 39,a5d5,True,False,False,,,,,
,,rn4k1/pp3rpp/2q5/3N4/8/1Q6/PP3PPP/R1B2K2 w - - 1 18,d5e7,True,False,False,,,,,
,,8/3R4/2p2r2/pp2k1p1/6P1/r4P2/P2R1KP1/8 w - - 2 44,d7e7,True,False,False,,,,,
,,qr4k1/4ppbp/3p2p1/2pP4/1pP1nP2/1P2BN1P/r1QR2P1/1R4K1 w - - 0 25,c2e4,True,False,False,,,,,
,,r1br2k1/2q2p2/np2pn1p/QNb3p1/P7/4B3/1PP1BPPP/R4RK1 w - - 0 16,b5c7,True,True,False,"['middlegame', 'advantage', 'short']",1496.8038330078125,,b5c7 b6a5 c7a8,True
,,5rk1/3N1pp1/5n1p/ppq1p2n/4P3/P4Q1P/BP3PP1/3R2K1 b - - 3 31,c5c2,True,False,False,,,,,
,,r4k2/pp1nRppp/2pQ4/8/8/1P1p4/P1q2PPP/R1B3K1 b - - 0 23,c2d1,True,False,False,,,,,
,,8/5p2/7p/p1k2p2/3p1P2/2P3P1/PP2K3/8 b - - 1 33,d4c3,True,False,False,,,,,
,,8/7p/1p3bp1/3kp3/8/1P1KBrP1/P1R4P/8 b - - 0 34,e5e4,True,True,False,"['endgame', 'advantage', 'pin', 'short']",1364.1268310546875,,f6g5 d3e2 f3e3,False
,,2r5/R7/6p1/2kpBp1p/P1n2P2/r7/6PP/1R4K1 w - - 1 32,b1b5,True,False,False,,,,,
,,8/r7/1P5k/1K6/8/8/8/8 w - - 0 71,b6a7,True,False,False,,,,,
,,1k4r1/ppp5/2np2b1/8/2P2PQ1/1PbP2P1/P4B1r/1R3RK1 b - - 2 25,g6d3,True,False,False,,,,,
,,2r2rk1/pb1q1p1p/3b1Bp1/8/3pp1N1/3B4/PP3PPP/R3R1K1 w - - 2 19,g4h6,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",876.788818359375,,g4h6,True
,,8/8/8/R2p2pk/B2qp3/3b2Pp/7P/4BrRK w - - 4 53,g3g4,True,False,False,,,,,
,,8/6rk/p1p1Q3/3p4/3P4/1PP5/P2BKRr1/7q w - - 0 44,d2h6,True,False,False,,,,,
,,3qk3/pp2b3/3pbpPQ/3Np1n1/4P3/5P2/PPr5/R4K2 w - - 3 25,g6g7,True,False,False,,,,,
,,8/8/7p/p3p1p1/P4pP1/1k3P2/Rr3PK1/8 w - - 2 47,a2b2,True,False,False,,,,,
,,6k1/4rpp1/6n1/pp1pP1B1/3P4/1P3R2/r5P1/5RK1 w - - 4 39,g5e7,True,False,False,,,,,
,,3r2rk/1p2bppp/p4n2/3nqNQ1/4N3/8/PP4PP/R1B1R1K1 w - - 5 21,f5e7,True,False,False,,,,,
,,2k1r3/1p5Q/p5p1/2pP1P2/1q2p3/8/P1P3PP/4R1K1 b - - 0 23,b4e1,True,True,False,"['endgame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",795.2410888671875,,b4e1,True
,,8/p7/4k3/2p5/4K1p1/1P1n4/P7/5R2 b - - 5 49,g4g3,True,False,False,,,,,
,,7k/R6p/3p2pP/3P4/r4r2/8/1P6/1K6 w - - 0 33,a7a8,True,False,True,,,,,
,,8/p5pp/1p3k2/8/P1B1RP2/1PK5/2P2q2/8 w - - 1 35,e4e6,True,False,False,,,,,
,,2rq1rk1/pp1n1ppp/2pNp3/8/3P1Pb1/3Q1N2/PP3PPP/1K1R3R b - - 3 13,g4f5,True,False,False,,,,,
,,8/8/4kp2/pR2b3/P4p1p/3K1P1P/r1B5/8 w - - 14 49,c2b3,True,False,False,,,,,
,,4k3/R7/3K3p/6p1/4p3/7P/6n1/8 w - - 0 57,d6e6,True,False,False,,,,,
,,r2qr1k1/p1p2p2/2p2n1p/3p2p1/6bB/1BPP4/PPQ2PPb/RN2R1K1 w - - 0 15,g1h2,True,False,False,,,,,
,,4k2r/1b2n1bp/2q2pp1/QN2p3/3p4/3P1NP1/PP2PPBP/4K2R b Kk - 1 19,c6c1,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",729.929931640625,,c6c1,True
,,r1bqk2r/p3p1bp/2ppN1p1/4p3/2B5/2N3P1/PPP1QPP1/2KR3R b kq - 5 16,c8e6,True,False,False,,,,,
,,8/5pp1/1k3p1p/1P1K1P2/7P/6P1/8/8 w - - 1 45,d5d6,True,False,True,,,,,
,,4r1k1/PRp2p2/7p/3P2p1/2Bb2n1/6Q1/4KPP1/1R5q b - - 6 33,d4f2,False,False,,,,,,
,,r5k1/2b2p2/1q2p1nQ/3p2N1/3P4/2P5/r3bPPP/1R4K1 w - - 0 30,h6h7,True,True,False,"['middlegame', 'mateIn2', 'mate', 'short']",1112.3751220703125,,h6h7 g8f8 h7f7,True
,,r2q1b2/p6k/1p1n1rpp/2p5/5Q2/1P4P1/PB1R1P1P/4R1K1 w - - 0 23,b2f6,True,False,False,,,,,
,,2k5/ppp1qpp1/8/2b2rNr/2P2PQ1/8/PP4P1/R1B1RK2 b - - 3 21,h5h1,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",989.4254150390625,,h5h1,True
,,2kr3r/ppq3b1/3pPp2/2p1nP1p/2N1PQp1/1P5p/PBP4P/3RR2K w - - 4 24,c4e5,True,False,False,,,,,
,,8/q5bk/3N2p1/4p3/4P2p/5pPP/5P1K/3Q4 b - - 0 48,a7f2,True,False,False,,,,,
,,8/R6p/6p1/5p2/8/1n1k1P1P/Pr6/3KR3 b - - 0 34,b2b1,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",995.9476318359375,,b2b1,True
,,8/8/1k2p3/1p1pP2p/2P2p1P/1PP5/3K4/8 b - - 0 48,b5c4,True,False,True,,,,,
,,Q2r3r/1p1k1pp1/4n3/4P2p/3q4/8/P5PP/1R5K w - - 2 29,b1b7,True,False,False,,,,,
,,5r1k/3r1P1p/2n3p1/5bB1/5p2/1BpP3P/1R3PPK/8 w - - 0 34,g5f6,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",971.19384765625,,g5f6,True
,,r5k1/2p2pp1/p6p/1p3b2/8/1BP3P1/PP4P1/4R1K1 w - - 1 24,e1e5,True,False,False,,,,,
,,8/4Np1p/8/8/2k2P2/2pb4/6PP/2K5 b - - 5 38,c4b3,True,False,True,,,,,
,,1R6/r7/8/1R3p1p/4p2P/4P1Pk/5P2/6K1 b - - 5 42,a7a1,True,False,False,,,,,
,,N1b2k1r/pp3ppp/3p1q2/2p2n2/4P3/3R1Q2/PbPK1PPP/5BNR b - - 2 16,f6h6,True,False,True,,,,,
,,r2qr1k1/1b1nbp1p/p1n1p1pB/3p4/N2N4/2P1PB2/P1Q2PPP/1R1R2K1 b - - 7 16,c6d4,True,False,False,,,,,
,,3rr1k1/pp3ppp/1bp5/8/3q2Q1/2NbB1P1/PP3PBP/2R1R1K1 b - - 9 20,e8e3,True,False,False,,,,,
,,4r1k1/pp1b1ppp/n1pr1q2/5p2/2QP1B2/P5P1/1PP2P1P/R4RK1 w - - 4 20,f4d6,True,False,False,,,,,
,,8/8/p6r/2R5/8/KP3r1k/5p2/6R1 w - - 4 57,g1h1,True,False,False,,,,,
,,7k/6b1/2q1pp1p/8/2Q4N/1P4P1/1r3PP1/2R3K1 b - - 0 33,c6b6,True,False,False,,,,,
,,4Rrk1/p2p1p2/bp3Pp1/6K1/6n1/2P5/PP3qPP/8 w - - 0 31,e8f8,True,False,True,,,,,
,,8/8/4K1p1/5p1p/8/5P2/2k4P/8 w - - 2 49,e6f6,True,False,False,,,,,
,,8/8/5p2/p2p1p1p/P6P/1P1kPKP1/8/8 w - - 2 59,f3f4,True,False,True,,,,,
,,8/p3p2p/1p2k1p1/3n4/2P5/P3KPP1/6P1/2B5 w - - 1 39,c4d5,True,False,False,,,,,
,,6kr/pp1Q1pb1/6pp/2pp4/2P5/1qNB1P1P/3K1P2/2R5 w - - 0 23,c1b1,True,False,False,,,,,
,,3r3k/p3RQ1p/1p4p1/8/2P3n1/5B1P/P1q2PP1/6K1 b - - 0 31,d8d1,True,False,True,,,,,
,,4r1k1/pp3ppp/1npq4/4p3/2nP2P1/1PP2P1N/P3QK1P/R6R b - - 0 17,e5d4,True,False,False,,,,,
,,r3k2r/1p3ppp/p1n1p3/6b1/3qP3/P7/1P2B1PP/R1BQ1R1K w kq - 0 16,c1g5,True,False,False,,,,,
,,1r6/RP1k4/4p3/2K3p1/8/5p2/8/8 w - - 0 47,a7a8,True,False,True,,,,,
